candidate_index,A,B,C,D,E,role_pairs,unique_hits,miss_reasons
50917,2,1,10,11,12,02_01 01_10 11_10 11_12,3,BC:missing_target_anchor_edge
50945,2,1,10,14,5,02_01 01_10 14_10 14_05,3,BC:missing_target_anchor_edge
50948,2,1,10,14,8,02_01 01_10 14_10 14_08,3,BC:missing_target_anchor_edge
50952,2,1,10,14,13,02_01 01_10 14_10 14_13,3,BC:missing_target_anchor_edge
51015,2,1,11,7,10,02_01 01_11 07_11 07_10,3,BC:missing_target_anchor_edge
51031,2,1,11,9,3,02_01 01_11 09_11 09_03,3,BC:missing_target_anchor_edge
51032,2,1,11,9,4,02_01 01_11 09_11 09_04,3,BC:missing_target_anchor_edge
51038,2,1,11,9,12,02_01 01_11 09_11 09_12,3,BC:missing_target_anchor_edge
51044,2,1,11,10,5,02_01 01_11 10_11 10_05,3,BC:missing_target_anchor_edge
51046,2,1,11,10,7,02_01 01_11 10_11 10_07,3,BC:missing_target_anchor_edge
51051,2,1,11,10,14,02_01 01_11 10_11 10_14,3,BC:missing_target_anchor_edge
51056,2,1,11,12,6,02_01 01_11 12_11 12_06,3,BC:missing_target_anchor_edge
51059,2,1,11,12,9,02_01 01_11 12_11 12_09,3,BC:missing_target_anchor_edge
51061,2,1,11,12,13,02_01 01_11 12_11 12_13,3,BC:missing_target_anchor_edge
51129,2,1,12,6,0,02_01 01_12 06_12 06_00,3,BC:missing_target_anchor_edge
51138,2,1,12,6,13,02_01 01_12 06_12 06_13,3,BC:missing_target_anchor_edge
51163,2,1,12,9,3,02_01 01_12 09_12 09_03,3,BC:missing_target_anchor_edge
51164,2,1,12,9,4,02_01 01_12 09_12 09_04,3,BC:missing_target_anchor_edge
51170,2,1,12,9,11,02_01 01_12 09_12 09_11,3,BC:missing_target_anchor_edge
51189,2,1,12,11,7,02_01 01_12 11_12 11_07,3,BC:missing_target_anchor_edge
51191,2,1,12,11,9,02_01 01_12 11_12 11_09,3,BC:missing_target_anchor_edge
51192,2,1,12,11,10,02_01 01_12 11_12 11_10,3,BC:missing_target_anchor_edge
51199,2,1,12,13,6,02_01 01_12 13_12 13_06,3,BC:missing_target_anchor_edge
51201,2,1,12,13,8,02_01 01_12 13_12 13_08,3,BC:missing_target_anchor_edge
51205,2,1,12,13,14,02_01 01_12 13_12 13_14,3,BC:missing_target_anchor_edge
51261,2,1,13,6,0,02_01 01_13 06_13 06_00,3,BC:missing_target_anchor_edge
51270,2,1,13,6,12,02_01 01_13 06_13 06_12,3,BC:missing_target_anchor_edge
51284,2,1,13,8,3,02_01 01_13 08_13 08_03,3,BC:missing_target_anchor_edge
51293,2,1,13,8,14,02_01 01_13 08_13 08_14,3,BC:missing_target_anchor_edge
51331,2,1,13,12,6,02_01 01_13 12_13 12_06,3,BC:missing_target_anchor_edge
51334,2,1,13,12,9,02_01 01_13 12_13 12_09,3,BC:missing_target_anchor_edge
51336,2,1,13,12,11,02_01 01_13 12_13 12_11,3,BC:missing_target_anchor_edge
51341,2,1,13,14,5,02_01 01_13 14_13 14_05,3,BC:missing_target_anchor_edge
51344,2,1,13,14,8,02_01 01_13 14_13 14_08,3,BC:missing_target_anchor_edge
51346,2,1,13,14,10,02_01 01_13 14_13 14_10,3,BC:missing_target_anchor_edge
51382,2,1,14,5,0,02_01 01_14 05_14 05_00,3,BC:missing_target_anchor_edge
51384,2,1,14,5,4,02_01 01_14 05_14 05_04,3,BC:missing_target_anchor_edge
51389,2,1,14,5,10,02_01 01_14 05_14 05_10,3,BC:missing_target_anchor_edge
51416,2,1,14,8,3,02_01 01_14 08_14 08_03,3,BC:missing_target_anchor_edge
51425,2,1,14,8,13,02_01 01_14 08_14 08_13,3,BC:missing_target_anchor_edge
51440,2,1,14,10,5,02_01 01_14 10_14 10_05,3,BC:missing_target_anchor_edge
51442,2,1,14,10,7,02_01 01_14 10_14 10_07,3,BC:missing_target_anchor_edge
51445,2,1,14,10,11,02_01 01_14 10_14 10_11,3,BC:missing_target_anchor_edge
51474,2,1,14,13,6,02_01 01_14 13_14 13_06,3,BC:missing_target_anchor_edge
51476,2,1,14,13,8,02_01 01_14 13_14 13_08,3,BC:missing_target_anchor_edge
51480,2,1,14,13,12,02_01 01_14 13_14 13_12,3,BC:missing_target_anchor_edge
51483,2,3,0,1,6,02_03 03_00 01_00 01_06,3,BC:missing_target_anchor_edge
51484,2,3,0,1,7,02_03 03_00 01_00 01_07,3,BC:missing_target_anchor_edge
51493,2,3,0,4,5,02_03 03_00 04_00 04_05,3,BC:missing_target_anchor_edge
51497,2,3,0,4,9,02_03 03_00 04_00 04_09,3,BC:missing_target_anchor_edge
51504,2,3,0,5,4,02_03 03_00 05_00 05_04,3,BC:missing_target_anchor_edge
51509,2,3,0,5,10,02_03 03_00 05_00 05_10,3,BC:missing_target_anchor_edge
51513,2,3,0,5,14,02_03 03_00 05_00 05_14,3,BC:missing_target_anchor_edge
51514,2,3,0,6,1,02_03 03_00 06_00 06_01,3,BC:missing_target_anchor_edge
51522,2,3,0,6,12,02_03 03_00 06_00 06_12,3,BC:missing_target_anchor_edge
51523,2,3,0,6,13,02_03 03_00 06_00 06_13,3,BC:missing_target_anchor_edge
51613,2,3,1,0,4,02_03 03_01 00_01 00_04,3,BC:missing_target_anchor_edge
51614,2,3,1,0,5,02_03 03_01 00_01 00_05,3,BC:missing_target_anchor_edge
51615,2,3,1,0,6,02_03 03_01 00_01 00_06,3,BC:missing_target_anchor_edge
51646,2,3,1,6,0,02_03 03_01 06_01 06_00,3,BC:missing_target_anchor_edge
51654,2,3,1,6,12,02_03 03_01 06_01 06_12,3,BC:missing_target_anchor_edge
51655,2,3,1,6,13,02_03 03_01 06_01 06_13,3,BC:missing_target_anchor_edge
51663,2,3,1,7,10,02_03 03_01 07_01 07_10,3,BC:missing_target_anchor_edge
51664,2,3,1,7,11,02_03 03_01 07_01 07_11,3,BC:missing_target_anchor_edge
51748,2,3,4,0,7,02_03 03_04 00_04 00_07,3,DE:missing_target_anchor_edge
51749,2,3,4,0,8,02_03 03_04 00_04 00_08,3,DE:missing_target_anchor_edge
51750,2,3,4,0,9,02_03 03_04 00_04 00_09,3,DE:missing_target_anchor_edge
51751,2,3,4,0,10,02_03 03_04 00_04 00_10,3,DE:missing_target_anchor_edge
51752,2,3,4,0,11,02_03 03_04 00_04 00_11,3,DE:missing_target_anchor_edge
51753,2,3,4,0,12,02_03 03_04 00_04 00_12,3,DE:missing_target_anchor_edge
51754,2,3,4,0,13,02_03 03_04 00_04 00_13,3,DE:missing_target_anchor_edge
51755,2,3,4,0,14,02_03 03_04 00_04 00_14,3,DE:missing_target_anchor_edge
51756,2,3,4,1,0,02_03 03_04 01_04 01_00,3,DC:missing_target_anchor_edge
51758,2,3,4,1,6,02_03 03_04 01_04 01_06,3,DC:missing_target_anchor_edge
51759,2,3,4,1,7,02_03 03_04 01_04 01_07,3,DC:missing_target_anchor_edge
51768,2,3,4,5,1,02_03 03_04 05_04 05_01,3,DE:missing_target_anchor_edge
51769,2,3,4,5,6,02_03 03_04 05_04 05_06,3,DE:missing_target_anchor_edge
51770,2,3,4,5,7,02_03 03_04 05_04 05_07,3,DE:missing_target_anchor_edge
51771,2,3,4,5,8,02_03 03_04 05_04 05_08,3,DE:missing_target_anchor_edge
51772,2,3,4,5,9,02_03 03_04 05_04 05_09,3,DE:missing_target_anchor_edge
51774,2,3,4,5,11,02_03 03_04 05_04 05_11,3,DE:missing_target_anchor_edge
51775,2,3,4,5,12,02_03 03_04 05_04 05_12,3,DE:missing_target_anchor_edge
51776,2,3,4,5,13,02_03 03_04 05_04 05_13,3,DE:missing_target_anchor_edge
51778,2,3,4,6,0,02_03 03_04 06_04 06_00,3,DC:missing_target_anchor_edge
51779,2,3,4,6,1,02_03 03_04 06_04 06_01,3,DC:missing_target_anchor_edge
51786,2,3,4,6,12,02_03 03_04 06_04 06_12,3,DC:missing_target_anchor_edge
51787,2,3,4,6,13,02_03 03_04 06_04 06_13,3,DC:missing_target_anchor_edge
51790,2,3,4,7,1,02_03 03_04 07_04 07_01,3,DC:missing_target_anchor_edge
51795,2,3,4,7,10,02_03 03_04 07_04 07_10,3,DC:missing_target_anchor_edge
51796,2,3,4,7,11,02_03 03_04 07_04 07_11,3,DC:missing_target_anchor_edge
51809,2,3,4,8,13,02_03 03_04 08_04 08_13,3,DC:missing_target_anchor_edge
51810,2,3,4,8,14,02_03 03_04 08_04 08_14,3,DC:missing_target_anchor_edge
51811,2,3,4,9,0,02_03 03_04 09_04 09_00,3,DE:missing_target_anchor_edge
51812,2,3,4,9,1,02_03 03_04 09_04 09_01,3,DE:missing_target_anchor_edge
51813,2,3,4,9,5,02_03 03_04 09_04 09_05,3,DE:missing_target_anchor_edge
51814,2,3,4,9,6,02_03 03_04 09_04 09_06,3,DE:missing_target_anchor_edge
51815,2,3,4,9,7,02_03 03_04 09_04 09_07,3,DE:missing_target_anchor_edge
51816,2,3,4,9,8,02_03 03_04 09_04 09_08,3,DE:missing_target_anchor_edge
51817,2,3,4,9,10,02_03 03_04 09_04 09_10,3,DE:missing_target_anchor_edge
51820,2,3,4,9,13,02_03 03_04 09_04 09_13,3,DE:missing_target_anchor_edge
51821,2,3,4,9,14,02_03 03_04 09_04 09_14,3,DE:missing_target_anchor_edge
51824,2,3,4,10,5,02_03 03_04 10_04 10_05,3,DC:missing_target_anchor_edge
51826,2,3,4,10,7,02_03 03_04 10_04 10_07,3,DC:missing_target_anchor_edge
51829,2,3,4,10,11,02_03 03_04 10_04 10_11,3,DC:missing_target_anchor_edge
51832,2,3,4,10,14,02_03 03_04 10_04 10_14,3,DC:missing_target_anchor_edge
51837,2,3,4,11,7,02_03 03_04 11_04 11_07,3,DC:missing_target_anchor_edge
51839,2,3,4,11,9,02_03 03_04 11_04 11_09,3,DC:missing_target_anchor_edge
51840,2,3,4,11,10,02_03 03_04 11_04 11_10,3,DC:missing_target_anchor_edge
51841,2,3,4,11,12,02_03 03_04 11_04 11_12,3,DC:missing_target_anchor_edge
51847,2,3,4,12,6,02_03 03_04 12_04 12_06,3,DC:missing_target_anchor_edge
51850,2,3,4,12,9,02_03 03_04 12_04 12_09,3,DC:missing_target_anchor_edge
51852,2,3,4,12,11,02_03 03_04 12_04 12_11,3,DC:missing_target_anchor_edge
51853,2,3,4,12,13,02_03 03_04 12_04 12_13,3,DC:missing_target_anchor_edge
51858,2,3,4,13,6,02_03 03_04 13_04 13_06,3,DC:missing_target_anchor_edge
51860,2,3,4,13,8,02_03 03_04 13_04 13_08,3,DC:missing_target_anchor_edge
51864,2,3,4,13,12,02_03 03_04 13_04 13_12,3,DC:missing_target_anchor_edge
51865,2,3,4,13,14,02_03 03_04 13_04 13_14,3,DC:missing_target_anchor_edge
51868,2,3,4,14,5,02_03 03_04 14_04 14_05,3,DC:missing_target_anchor_edge
51871,2,3,4,14,8,02_03 03_04 14_04 14_08,3,DC:missing_target_anchor_edge
51873,2,3,4,14,10,02_03 03_04 14_04 14_10,3,DC:missing_target_anchor_edge
51876,2,3,4,14,13,02_03 03_04 14_04 14_13,3,DC:missing_target_anchor_edge
51877,2,3,5,0,1,02_03 03_05 00_05 00_01,3,BC:missing_target_anchor_edge
51878,2,3,5,0,4,02_03 03_05 00_05 00_04,3,BC:missing_target_anchor_edge
51879,2,3,5,0,6,02_03 03_05 00_05 00_06,3,BC:missing_target_anchor_edge
51899,2,3,5,4,0,02_03 03_05 04_05 04_00,3,BC:missing_target_anchor_edge
51904,2,3,5,4,9,02_03 03_05 04_05 04_09,3,BC:missing_target_anchor_edge
51958,2,3,5,10,7,02_03 03_05 10_05 10_07,3,BC:missing_target_anchor_edge
51961,2,3,5,10,11,02_03 03_05 10_05 10_11,3,BC:missing_target_anchor_edge
51964,2,3,5,10,14,02_03 03_05 10_05 10_14,3,BC:missing_target_anchor_edge
52003,2,3,5,14,8,02_03 03_05 14_05 14_08,3,BC:missing_target_anchor_edge
52005,2,3,5,14,10,02_03 03_05 14_05 14_10,3,BC:missing_target_anchor_edge
52008,2,3,5,14,13,02_03 03_05 14_05 14_13,3,BC:missing_target_anchor_edge
52009,2,3,6,0,1,02_03 03_06 00_06 00_01,3,BC:missing_target_anchor_edge
52010,2,3,6,0,4,02_03 03_06 00_06 00_04,3,BC:missing_target_anchor_edge
52011,2,3,6,0,5,02_03 03_06 00_06 00_05,3,BC:missing_target_anchor_edge
52020,2,3,6,1,0,02_03 03_06 01_06 01_00,3,BC:missing_target_anchor_edge
52023,2,3,6,1,7,02_03 03_06 01_06 01_07,3,BC:missing_target_anchor_edge
52114,2,3,6,12,9,02_03 03_06 12_06 12_09,3,BC:missing_target_anchor_edge
52116,2,3,6,12,11,02_03 03_06 12_06 12_11,3,BC:missing_target_anchor_edge
52117,2,3,6,12,13,02_03 03_06 12_06 12_13,3,BC:missing_target_anchor_edge
52124,2,3,6,13,8,02_03 03_06 13_06 13_08,3,BC:missing_target_anchor_edge
52128,2,3,6,13,12,02_03 03_06 13_06 13_12,3,BC:missing_target_anchor_edge
52129,2,3,6,13,14,02_03 03_06 13_06 13_14,3,BC:missing_target_anchor_edge
52152,2,3,7,1,0,02_03 03_07 01_07 01_00,3,BC:missing_target_anchor_edge
52155,2,3,7,1,6,02_03 03_07 01_07 01_06,3,BC:missing_target_anchor_edge
52221,2,3,7,10,5,02_03 03_07 10_07 10_05,3,BC:missing_target_anchor_edge
52225,2,3,7,10,11,02_03 03_07 10_07 10_11,3,BC:missing_target_anchor_edge
52228,2,3,7,10,14,02_03 03_07 10_07 10_14,3,BC:missing_target_anchor_edge
52235,2,3,7,11,9,02_03 03_07 11_07 11_09,3,BC:missing_target_anchor_edge
52236,2,3,7,11,10,02_03 03_07 11_07 11_10,3,BC:missing_target_anchor_edge
52237,2,3,7,11,12,02_03 03_07 11_07 11_12,3,BC:missing_target_anchor_edge
52273,2,3,8,0,1,02_03 03_08 00_08 00_01,3,DC:missing_target_anchor_edge
52274,2,3,8,0,4,02_03 03_08 00_08 00_04,3,DC:missing_target_anchor_edge
52275,2,3,8,0,5,02_03 03_08 00_08 00_05,3,DC:missing_target_anchor_edge
52276,2,3,8,0,6,02_03 03_08 00_08 00_06,3,DC:missing_target_anchor_edge
52284,2,3,8,1,0,02_03 03_08 01_08 01_00,3,DC:missing_target_anchor_edge
52287,2,3,8,1,6,02_03 03_08 01_08 01_06,3,DC:missing_target_anchor_edge
52288,2,3,8,1,7,02_03 03_08 01_08 01_07,3,DC:missing_target_anchor_edge
52295,2,3,8,4,0,02_03 03_08 04_08 04_00,3,DC:missing_target_anchor_edge
52297,2,3,8,4,5,02_03 03_08 04_08 04_05,3,DC:missing_target_anchor_edge
52300,2,3,8,4,9,02_03 03_08 04_08 04_09,3,DC:missing_target_anchor_edge
52306,2,3,8,5,0,02_03 03_08 05_08 05_00,3,DC:missing_target_anchor_edge
52308,2,3,8,5,4,02_03 03_08 05_08 05_04,3,DC:missing_target_anchor_edge
52312,2,3,8,5,10,02_03 03_08 05_08 05_10,3,DC:missing_target_anchor_edge
52316,2,3,8,5,14,02_03 03_08 05_08 05_14,3,DC:missing_target_anchor_edge
52317,2,3,8,6,0,02_03 03_08 06_08 06_00,3,DC:missing_target_anchor_edge
52318,2,3,8,6,1,02_03 03_08 06_08 06_01,3,DC:missing_target_anchor_edge
52325,2,3,8,6,12,02_03 03_08 06_08 06_12,3,DC:missing_target_anchor_edge
52326,2,3,8,6,13,02_03 03_08 06_08 06_13,3,DC:missing_target_anchor_edge
52329,2,3,8,7,1,02_03 03_08 07_08 07_01,3,DC:missing_target_anchor_edge
52334,2,3,8,7,10,02_03 03_08 07_08 07_10,3,DC:missing_target_anchor_edge
52335,2,3,8,7,11,02_03 03_08 07_08 07_11,3,DC:missing_target_anchor_edge
52341,2,3,8,9,4,02_03 03_08 09_08 09_04,3,DC:missing_target_anchor_edge
52346,2,3,8,9,11,02_03 03_08 09_08 09_11,3,DC:missing_target_anchor_edge
52347,2,3,8,9,12,02_03 03_08 09_08 09_12,3,DC:missing_target_anchor_edge
52353,2,3,8,10,5,02_03 03_08 10_08 10_05,3,DC:missing_target_anchor_edge
52355,2,3,8,10,7,02_03 03_08 10_08 10_07,3,DC:missing_target_anchor_edge
52357,2,3,8,10,11,02_03 03_08 10_08 10_11,3,DC:missing_target_anchor_edge
52360,2,3,8,10,14,02_03 03_08 10_08 10_14,3,DC:missing_target_anchor_edge
52366,2,3,8,11,7,02_03 03_08 11_08 11_07,3,DC:missing_target_anchor_edge
52367,2,3,8,11,9,02_03 03_08 11_08 11_09,3,DC:missing_target_anchor_edge
52368,2,3,8,11,10,02_03 03_08 11_08 11_10,3,DC:missing_target_anchor_edge
52369,2,3,8,11,12,02_03 03_08 11_08 11_12,3,DC:missing_target_anchor_edge
52376,2,3,8,12,6,02_03 03_08 12_08 12_06,3,DC:missing_target_anchor_edge
52378,2,3,8,12,9,02_03 03_08 12_08 12_09,3,DC:missing_target_anchor_edge
52380,2,3,8,12,11,02_03 03_08 12_08 12_11,3,DC:missing_target_anchor_edge
52381,2,3,8,12,13,02_03 03_08 12_08 12_13,3,DC:missing_target_anchor_edge
52383,2,3,8,13,0,02_03 03_08 13_08 13_00,3,DE:missing_target_anchor_edge
52384,2,3,8,13,1,02_03 03_08 13_08 13_01,3,DE:missing_target_anchor_edge
52385,2,3,8,13,4,02_03 03_08 13_08 13_04,3,DE:missing_target_anchor_edge
52386,2,3,8,13,5,02_03 03_08 13_08 13_05,3,DE:missing_target_anchor_edge
52388,2,3,8,13,7,02_03 03_08 13_08 13_07,3,DE:missing_target_anchor_edge
52389,2,3,8,13,9,02_03 03_08 13_08 13_09,3,DE:missing_target_anchor_edge
52390,2,3,8,13,10,02_03 03_08 13_08 13_10,3,DE:missing_target_anchor_edge
52391,2,3,8,13,11,02_03 03_08 13_08 13_11,3,DE:missing_target_anchor_edge
52394,2,3,8,14,0,02_03 03_08 14_08 14_00,3,DE:missing_target_anchor_edge
52395,2,3,8,14,1,02_03 03_08 14_08 14_01,3,DE:missing_target_anchor_edge
52396,2,3,8,14,4,02_03 03_08 14_08 14_04,3,DE:missing_target_anchor_edge
52398,2,3,8,14,6,02_03 03_08 14_08 14_06,3,DE:missing_target_anchor_edge
52399,2,3,8,14,7,02_03 03_08 14_08 14_07,3,DE:missing_target_anchor_edge
52400,2,3,8,14,9,02_03 03_08 14_08 14_09,3,DE:missing_target_anchor_edge
52402,2,3,8,14,11,02_03 03_08 14_08 14_11,3,DE:missing_target_anchor_edge
52403,2,3,8,14,12,02_03 03_08 14_08 14_12,3,DE:missing_target_anchor_edge
52405,2,3,9,0,1,02_03 03_09 00_09 00_01,3,DC:missing_target_anchor_edge
52406,2,3,9,0,4,02_03 03_09 00_09 00_04,3,DC:missing_target_anchor_edge
52407,2,3,9,0,5,02_03 03_09 00_09 00_05,3,DC:missing_target_anchor_edge
52408,2,3,9,0,6,02_03 03_09 00_09 00_06,3,DC:missing_target_anchor_edge
52416,2,3,9,1,0,02_03 03_09 01_09 01_00,3,DC:missing_target_anchor_edge
52419,2,3,9,1,6,02_03 03_09 01_09 01_06,3,DC:missing_target_anchor_edge
52420,2,3,9,1,7,02_03 03_09 01_09 01_07,3,DC:missing_target_anchor_edge
52428,2,3,9,4,1,02_03 03_09 04_09 04_01,3,DE:missing_target_anchor_edge
52430,2,3,9,4,6,02_03 03_09 04_09 04_06,3,DE:missing_target_anchor_edge
52431,2,3,9,4,7,02_03 03_09 04_09 04_07,3,DE:missing_target_anchor_edge
52432,2,3,9,4,8,02_03 03_09 04_09 04_08,3,DE:missing_target_anchor_edge
52433,2,3,9,4,10,02_03 03_09 04_09 04_10,3,DE:missing_target_anchor_edge
52434,2,3,9,4,11,02_03 03_09 04_09 04_11,3,DE:missing_target_anchor_edge
52435,2,3,9,4,12,02_03 03_09 04_09 04_12,3,DE:missing_target_anchor_edge
52436,2,3,9,4,13,02_03 03_09 04_09 04_13,3,DE:missing_target_anchor_edge
52437,2,3,9,4,14,02_03 03_09 04_09 04_14,3,DE:missing_target_anchor_edge
52438,2,3,9,5,0,02_03 03_09 05_09 05_00,3,DC:missing_target_anchor_edge
52440,2,3,9,5,4,02_03 03_09 05_09 05_04,3,DC:missing_target_anchor_edge
52444,2,3,9,5,10,02_03 03_09 05_09 05_10,3,DC:missing_target_anchor_edge
52448,2,3,9,5,14,02_03 03_09 05_09 05_14,3,DC:missing_target_anchor_edge
52449,2,3,9,6,0,02_03 03_09 06_09 06_00,3,DC:missing_target_anchor_edge
52450,2,3,9,6,1,02_03 03_09 06_09 06_01,3,DC:missing_target_anchor_edge
52457,2,3,9,6,12,02_03 03_09 06_09 06_12,3,DC:missing_target_anchor_edge
52458,2,3,9,6,13,02_03 03_09 06_09 06_13,3,DC:missing_target_anchor_edge
52461,2,3,9,7,1,02_03 03_09 07_09 07_01,3,DC:missing_target_anchor_edge
52466,2,3,9,7,10,02_03 03_09 07_09 07_10,3,DC:missing_target_anchor_edge
52467,2,3,9,7,11,02_03 03_09 07_09 07_11,3,DC:missing_target_anchor_edge
52480,2,3,9,8,13,02_03 03_09 08_09 08_13,3,DC:missing_target_anchor_edge
52481,2,3,9,8,14,02_03 03_09 08_09 08_14,3,DC:missing_target_anchor_edge
52485,2,3,9,10,5,02_03 03_09 10_09 10_05,3,DC:missing_target_anchor_edge
52487,2,3,9,10,7,02_03 03_09 10_09 10_07,3,DC:missing_target_anchor_edge
52489,2,3,9,10,11,02_03 03_09 10_09 10_11,3,DC:missing_target_anchor_edge
52492,2,3,9,10,14,02_03 03_09 10_09 10_14,3,DC:missing_target_anchor_edge
52493,2,3,9,11,0,02_03 03_09 11_09 11_00,3,DE:missing_target_anchor_edge
52494,2,3,9,11,1,02_03 03_09 11_09 11_01,3,DE:missing_target_anchor_edge
52495,2,3,9,11,4,02_03 03_09 11_09 11_04,3,DE:missing_target_anchor_edge
52496,2,3,9,11,5,02_03 03_09 11_09 11_05,3,DE:missing_target_anchor_edge
52497,2,3,9,11,6,02_03 03_09 11_09 11_06,3,DE:missing_target_anchor_edge
52499,2,3,9,11,8,02_03 03_09 11_09 11_08,3,DE:missing_target_anchor_edge
52502,2,3,9,11,13,02_03 03_09 11_09 11_13,3,DE:missing_target_anchor_edge
52503,2,3,9,11,14,02_03 03_09 11_09 11_14,3,DE:missing_target_anchor_edge
52504,2,3,9,12,0,02_03 03_09 12_09 12_00,3,DE:missing_target_anchor_edge
52505,2,3,9,12,1,02_03 03_09 12_09 12_01,3,DE:missing_target_anchor_edge
52506,2,3,9,12,4,02_03 03_09 12_09 12_04,3,DE:missing_target_anchor_edge
52507,2,3,9,12,5,02_03 03_09 12_09 12_05,3,DE:missing_target_anchor_edge
52509,2,3,9,12,7,02_03 03_09 12_09 12_07,3,DE:missing_target_anchor_edge
52510,2,3,9,12,8,02_03 03_09 12_09 12_08,3,DE:missing_target_anchor_edge
52511,2,3,9,12,10,02_03 03_09 12_09 12_10,3,DE:missing_target_anchor_edge
52514,2,3,9,12,14,02_03 03_09 12_09 12_14,3,DE:missing_target_anchor_edge
52519,2,3,9,13,6,02_03 03_09 13_09 13_06,3,DC:missing_target_anchor_edge
52521,2,3,9,13,8,02_03 03_09 13_09 13_08,3,DC:missing_target_anchor_edge
52524,2,3,9,13,12,02_03 03_09 13_09 13_12,3,DC:missing_target_anchor_edge
52525,2,3,9,13,14,02_03 03_09 13_09 13_14,3,DC:missing_target_anchor_edge
52529,2,3,9,14,5,02_03 03_09 14_09 14_05,3,DC:missing_target_anchor_edge
52532,2,3,9,14,8,02_03 03_09 14_09 14_08,3,DC:missing_target_anchor_edge
52533,2,3,9,14,10,02_03 03_09 14_09 14_10,3,DC:missing_target_anchor_edge
52536,2,3,9,14,13,02_03 03_09 14_09 14_13,3,DC:missing_target_anchor_edge
52570,2,3,10,5,0,02_03 03_10 05_10 05_00,3,BC:missing_target_anchor_edge
52572,2,3,10,5,4,02_03 03_10 05_10 05_04,3,BC:missing_target_anchor_edge
52580,2,3,10,5,14,02_03 03_10 05_10 05_14,3,BC:missing_target_anchor_edge
52593,2,3,10,7,1,02_03 03_10 07_10 07_01,3,BC:missing_target_anchor_edge
52599,2,3,10,7,11,02_03 03_10 07_10 07_11,3,BC:missing_target_anchor_edge
52630,2,3,10,11,7,02_03 03_10 11_10 11_07,3,BC:missing_target_anchor_edge
52632,2,3,10,11,9,02_03 03_10 11_10 11_09,3,BC:missing_target_anchor_edge
52633,2,3,10,11,12,02_03 03_10 11_10 11_12,3,BC:missing_target_anchor_edge
52661,2,3,10,14,5,02_03 03_10 14_10 14_05,3,BC:missing_target_anchor_edge
52664,2,3,10,14,8,02_03 03_10 14_10 14_08,3,BC:missing_target_anchor_edge
52668,2,3,10,14,13,02_03 03_10 14_10 14_13,3,BC:missing_target_anchor_edge
52725,2,3,11,7,1,02_03 03_11 07_11 07_01,3,BC:missing_target_anchor_edge
52731,2,3,11,7,10,02_03 03_11 07_11 07_10,3,BC:missing_target_anchor_edge
52748,2,3,11,9,4,02_03 03_11 09_11 09_04,3,BC:missing_target_anchor_edge
52754,2,3,11,9,12,02_03 03_11 09_11 09_12,3,BC:missing_target_anchor_edge
52760,2,3,11,10,5,02_03 03_11 10_11 10_05,3,BC:missing_target_anchor_edge
52762,2,3,11,10,7,02_03 03_11 10_11 10_07,3,BC:missing_target_anchor_edge
52767,2,3,11,10,14,02_03 03_11 10_11 10_14,3,BC:missing_target_anchor_edge
52772,2,3,11,12,6,02_03 03_11 12_11 12_06,3,BC:missing_target_anchor_edge
52775,2,3,11,12,9,02_03 03_11 12_11 12_09,3,BC:missing_target_anchor_edge
52777,2,3,11,12,13,02_03 03_11 12_11 12_13,3,BC:missing_target_anchor_edge
52845,2,3,12,6,0,02_03 03_12 06_12 06_00,3,BC:missing_target_anchor_edge
52846,2,3,12,6,1,02_03 03_12 06_12 06_01,3,BC:missing_target_anchor_edge
52854,2,3,12,6,13,02_03 03_12 06_12 06_13,3,BC:missing_target_anchor_edge
52880,2,3,12,9,4,02_03 03_12 09_12 09_04,3,BC:missing_target_anchor_edge
52886,2,3,12,9,11,02_03 03_12 09_12 09_11,3,BC:missing_target_anchor_edge
52905,2,3,12,11,7,02_03 03_12 11_12 11_07,3,BC:missing_target_anchor_edge
52907,2,3,12,11,9,02_03 03_12 11_12 11_09,3,BC:missing_target_anchor_edge
52908,2,3,12,11,10,02_03 03_12 11_12 11_10,3,BC:missing_target_anchor_edge
52915,2,3,12,13,6,02_03 03_12 13_12 13_06,3,BC:missing_target_anchor_edge
52917,2,3,12,13,8,02_03 03_12 13_12 13_08,3,BC:missing_target_anchor_edge
52921,2,3,12,13,14,02_03 03_12 13_12 13_14,3,BC:missing_target_anchor_edge
52977,2,3,13,6,0,02_03 03_13 06_13 06_00,3,BC:missing_target_anchor_edge
52978,2,3,13,6,1,02_03 03_13 06_13 06_01,3,BC:missing_target_anchor_edge
52986,2,3,13,6,12,02_03 03_13 06_13 06_12,3,BC:missing_target_anchor_edge
53009,2,3,13,8,14,02_03 03_13 08_13 08_14,3,BC:missing_target_anchor_edge
53047,2,3,13,12,6,02_03 03_13 12_13 12_06,3,BC:missing_target_anchor_edge
53050,2,3,13,12,9,02_03 03_13 12_13 12_09,3,BC:missing_target_anchor_edge
53052,2,3,13,12,11,02_03 03_13 12_13 12_11,3,BC:missing_target_anchor_edge
53057,2,3,13,14,5,02_03 03_13 14_13 14_05,3,BC:missing_target_anchor_edge
53060,2,3,13,14,8,02_03 03_13 14_13 14_08,3,BC:missing_target_anchor_edge
53062,2,3,13,14,10,02_03 03_13 14_13 14_10,3,BC:missing_target_anchor_edge
53098,2,3,14,5,0,02_03 03_14 05_14 05_00,3,BC:missing_target_anchor_edge
