stress_id,selector_expression,fields,values,bucket_size,sharpness,stress_blocker,provenance_status,family_key,source_family_key,role_token_count,tuple_token_count,other_token_count,sample_role_tokens,sample_tuple_tokens,sample_source_paths,promoted_to_family_candidate
S0141,A=7 AND C=12,A C,7 | 12,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=07_11 11_12 :: tuples=tuple_edge_1759 tuple_edge_2945,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv,2,2,0,07_11 11_12,tuple_edge_1759 tuple_edge_2945,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,false
S0147,C=11 AND D=7,C D,11 | 7,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=07_10 07_11 :: tuples=tuple_edge_1759 tuple_edge_1760,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv,2,2,0,07_10 07_11,tuple_edge_1759 tuple_edge_1760,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,false
S0357,C=11 AND D=7 AND E=10,C D E,11 | 7 | 10,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=07_10 07_11 :: tuples=tuple_edge_1759 tuple_edge_1760,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv,2,2,0,07_10 07_11,tuple_edge_1759 tuple_edge_1760,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,false
S0150,C=11 AND E=10,C E,11 | 10,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=07_10 07_11 :: tuples=tuple_edge_1759 tuple_edge_1760,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv,2,2,0,07_10 07_11,tuple_edge_1759 tuple_edge_1760,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,false
S0009,D=7,D,7,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=07_10 07_11 :: tuples=tuple_edge_1759 tuple_edge_1760,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv,2,2,0,07_10 07_11,tuple_edge_1759 tuple_edge_1760,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,false
S0163,D=7 AND E=10,D E,7 | 10,4,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=07_10 07_11 :: tuples=tuple_edge_1759 tuple_edge_1760,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_full60_package_support_audit_001_packages.v1.csv g900_full60_package_support_audit_001_steps.v1.csv g900_full60_phase_support_classification_001_packages.v1.csv g900_full60_transition_package_anatomy_001_packages.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv,2,2,0,07_10 07_11,tuple_edge_1759 tuple_edge_1760,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_package_support_audit_001_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_phase_support_classification_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_full60_transition_package_anatomy_001_packages.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv,false
S0289,B=9 AND C=11 AND E=14,B C E,9 | 11 | 14,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=09_11 10_11 10_14 :: tuples=tuple_edge_2424 tuple_edge_2584 tuple_edge_2587,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_slot12_composite_triangle_anatomy_001_transition_steps.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,3,3,0,09_11 10_11 10_14,tuple_edge_2424 tuple_edge_2584 tuple_edge_2587,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_slot12_composite_triangle_anatomy_001_transition_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,false
S0314,B=9 AND D=10 AND E=14,B D E,9 | 10 | 14,2,razor_small,blocked_as_razor_small_until_proven,construction_context_covisible_no_promotion,roles=09_11 10_11 10_14 :: tuples=tuple_edge_2424 tuple_edge_2584 tuple_edge_2587,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_slot12_composite_triangle_anatomy_001_transition_steps.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,3,3,0,09_11 10_11 10_14,tuple_edge_2424 tuple_edge_2584 tuple_edge_2587,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_slot12_composite_triangle_anatomy_001_transition_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,false
S0334,A=4 AND B=9 AND D=10,A B D,4 | 9 | 10,3,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=04_09 09_11 10_11 :: tuples=tuple_edge_2424 tuple_edge_2584 tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_slot12_composite_triangle_anatomy_001_transition_steps.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,3,3,0,04_09 09_11 10_11,tuple_edge_2424 tuple_edge_2584 tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_slot12_composite_triangle_anatomy_001_transition_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,false
S0342,A=4 AND C=11 AND D=10,A C D,4 | 11 | 10,3,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=04_09 09_11 10_11 :: tuples=tuple_edge_2424 tuple_edge_2584 tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_slot12_composite_triangle_anatomy_001_transition_steps.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,3,3,0,04_09 09_11 10_11,tuple_edge_2424 tuple_edge_2584 tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_slot12_composite_triangle_anatomy_001_transition_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,false
S0129,A=4 AND D=10,A D,4 | 10,3,small_bucket,blocked_by_null_or_marginal_stress,construction_context_covisible_no_promotion,roles=04_09 09_11 10_11 :: tuples=tuple_edge_2424 tuple_edge_2584 tuple_edge_920,g900_channel_candidate_classifier_001_rows.v1.csv g900_channel_source_inventory_001_candidates.v1.csv g900_projection_exception_handles_001_rows.v1.csv g900_root_smoke_signature_census_001_rows.v1.csv g900_slot12_composite_triangle_anatomy_001_transition_steps.v1.csv g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv g900_transport_candidate_family_census_014_near_misses.v1.csv g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,3,3,0,04_09 09_11 10_11,tuple_edge_2424 tuple_edge_2584 tuple_edge_920,labs/g900_observatory/artifacts/csv/g900_channel_candidate_classifier_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_channel_source_inventory_001_candidates.v1.csv | labs/g900_observatory/artifacts/csv/g900_projection_exception_handles_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_root_smoke_signature_census_001_rows.v1.csv | labs/g900_observatory/artifacts/csv/g900_slot12_composite_triangle_anatomy_001_transition_steps.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_exact_packet_closes.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_candidate_family_census_014_near_misses.v1.csv | labs/g900_observatory/artifacts/csv/g900_transport_deferred_candidate_gate_audit_020_rows.v1.csv,false
